tau_cent,delta_x,delta_y
-39.65839658396584,0.33349097263923544,-0.024983348178630405
-39.65759657596576,0.33349316560994335,-0.024983664102821046
-39.65679656796568,0.33349535851846723,-0.024983980030476527
-39.6559965599656,0.33349755136480486,-0.02498429596159718
-39.655196551965524,0.3334997441489487,-0.02498461189618284
-39.65439654396544,0.33350193687088403,-0.024984927834232784
-39.653596535965356,0.3335041295306094,-0.024985243775747346
-39.65279652796528,0.33350632212811027,-0.024985559720725775
-39.6519965199652,0.33350851466338405,-0.024985875669168406
-39.65119651196512,0.3335107071364194,-0.024986191621074655
-39.65039650396504,0.3335128995472054,-0.02498650757644419
-39.64959649596496,0.3335150918957346,-0.024986823535276842
-39.64879648796488,0.33351728418200643,-0.024987139497573058
-39.647996479964796,0.3335194764060003,-0.02498745546333156
-39.64719647196472,0.3335216685677138,-0.024987771432552652
-39.64639646396464,0.33352386066713824,-0.024988087405236115
-39.64559645596456,0.33352605270426205,-0.02498840338138142
-39.64479644796448,0.3335282446790806,-0.02498871936098873
-39.6439964399644,0.33353043659158765,-0.024989035344057914
-39.64319643196432,0.3335326284417621,-0.024989351330587772
-39.64239642396424,0.3335348202296131,-0.024989667320579445
-39.64159641596416,0.3335370119551211,-0.024989983314031877
-39.640796407964075,0.3335392036182776,-0.02499029931094482
-39.639996399964005,0.3335413952190778,-0.024990615311318326
-39.63919639196392,0.3335435867575123,-0.024990931315152176
-39.63839638396384,0.33354577823356935,-0.024991247322445814
-39.63759637596376,0.3335479696472452,-0.024991563333199268
-39.63679636796368,0.33355016099852763,-0.024991879347412205
-39.6359963599636,0.33355235228741487,-0.0249921953650849
-39.635196351963515,0.33355454351388647,-0.024992511386216165
-39.63439634396344,0.333556734677944,-0.024992827410806495
-39.63359633596336,0.33355892577957413,-0.024993143438855364
-39.63279632796328,0.33356111681876777,-0.024993459470362384
-39.6319963199632,0.33356330779552246,-0.02499377550532797
-39.63119631196312,0.3335654987098251,-0.0249940915437514
-39.63039630396304,0.3335676895616668,-0.024994407585632483
-39.62959629596296,0.33356988035103763,-0.024994723630970883
-39.62879628796288,0.33357207107793396,-0.024995039679766684
-39.6279962799628,0.3335742617423427,-0.02499535573201933
-39.627196271962724,0.33357645234426014,-0.024995671787729018
-39.62639626396264,0.33357864288367334,-0.02499598784689508
-39.625596255962556,0.333580833360573,-0.024996303909517348
-39.62479624796248,0.3335830237749564,-0.024996619975595935
-39.6239962399624,0.3335453972718492,-0.0249939519869615
-39.62319623196232,0.33358740441612555,-0.024997252118120095
-39.62239622396224,0.33358959464289617,-0.024997568194565445
-39.62159621596216,0.3335917848071108,-0.024997884274465726
-39.62079620796208,0.3335939749087651,-0.024998200357821132
-39.619996199961996,0.3335961649478505,-0.024998516444631386
-39.61919619196192,0.3335983549243535,-0.024998832534895876
-39.61839618396184,0.33360054483826973,-0.024999148628614715
-39.61759617596176,0.3336027346895869,-0.024999464725787374
-39.61679616796168,0.3336049244783017,-0.024999780826414075
-39.6159961599616,0.33360711420440103,-0.02500009693049407
-39.61519615196152,0.33360930386787824,-0.02500041303802744
-39.61439614396144,0.33361149346872776,-0.025000729149014217
-39.61359613596136,0.33361368300693406,-0.025001045263453536
-39.612796127961275,0.3336158724824907,-0.02500136138134526
-39.611996119961205,0.333618061895395,-0.02500167750268975
-39.61119611196112,0.3336202512456312,-0.02500199362748609
-39.61039610396104,0.33362244053319645,-0.025002309755734614
-39.60959609596096,0.3336246297580785,-0.025002625887434682
-39.60879608796088,0.33362681892027024,-0.025002942022586322
-39.6079960799608,0.3336290080197599,-0.02500325816118895
-39.607196071960715,0.3336311970565444,-0.025003574303242765
-39.60639606396064,0.33363338603061354,-0.0250038904487474
-39.60559605596056,0.3336355749419546,-0.025004206597702333
-39.60479604796048,0.3336377637905652,-0.02500452275010781
-39.6039960399604,0.33363995257643264,-0.025004838905963223
-39.60319603196032,0.33364214129954806,-0.02500515506526843
-39.60239602396024,0.33364432995990634,-0.02500547122802338
